,year,policedistrict,Aggravated Assault,All Other Offenses,Arson,Burglary,Curfew Violations,DUI,Disorderly Conduct,Drug Violations,Embezzlement,Forcible Rape,Forgery,Fraud,Gambling,Larceny,Liquor Law Violations,Motor Vehicle Theft,Murder Non Negligent Manslaughter,Other Assaults,Other Family Offenses,Other Sex Offenses,Prostitution,Rape,Robbery,Runaways,Stolen Property,Vagrancy,Vandalism,Weapons
1552,2008.0,Minturn PD,0.0,10.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1553,2008.0,Moffat County Sheriff,0.0,14.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,4.0,0.0
1554,2008.0,Monte Vista PD,6.0,161.0,0.0,4.0,0.0,45.0,31.0,16.0,0.0,0.0,1.0,6.0,0.0,10.0,21.0,0.0,1.0,31.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,4.0
1555,2008.0,Montezuma County Sheriff,24.0,255.0,1.0,5.0,0.0,109.0,1.0,16.0,0.0,0.0,0.0,4.0,0.0,3.0,24.0,0.0,1.0,54.0,1.0,3.0,0.0,,0.0,0.0,1.0,0.0,7.0,8.0
1556,2008.0,Montrose County Sheriff,8.0,307.0,0.0,5.0,0.0,114.0,8.0,30.0,0.0,1.0,0.0,1.0,0.0,5.0,41.0,0.0,1.0,72.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,9.0
1557,2008.0,Montrose PD,18.0,466.0,0.0,11.0,0.0,130.0,79.0,53.0,11.0,1.0,4.0,22.0,0.0,131.0,112.0,2.0,0.0,74.0,16.0,1.0,0.0,,3.0,0.0,0.0,0.0,37.0,2.0
1558,2008.0,Monument PD,0.0,21.0,0.0,1.0,0.0,23.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,19.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,9.0,2.0
1559,2008.0,Morgan County Sheriff,1.0,154.0,0.0,5.0,0.0,41.0,1.0,21.0,0.0,0.0,1.0,14.0,0.0,7.0,16.0,3.0,0.0,41.0,5.0,3.0,0.0,,1.0,0.0,0.0,0.0,6.0,4.0
1560,2008.0,Morrison PD,0.0,0.0,0.0,0.0,0.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1561,2008.0,Mountain View PD,1.0,30.0,0.0,3.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1562,2008.0,Mt. Crested Butte PD,6.0,68.0,0.0,1.0,0.0,39.0,8.0,15.0,0.0,0.0,0.0,25.0,0.0,7.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,7.0,1.0
1563,2008.0,New Castle PD,8.0,46.0,0.0,0.0,0.0,44.0,1.0,8.0,0.0,1.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,26.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,2.0
1564,2008.0,Northglenn PD,29.0,1131.0,1.0,11.0,0.0,286.0,97.0,273.0,0.0,1.0,17.0,18.0,0.0,99.0,70.0,7.0,1.0,116.0,39.0,4.0,0.0,,3.0,0.0,15.0,0.0,60.0,10.0
1565,2008.0,Olathe PD,0.0,12.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1566,2008.0,Ouray County Sheriff,6.0,7.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1567,2008.0,Ouray PD,0.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1568,2008.0,Pagosa Springs PD,1.0,38.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1569,2008.0,Palmer Lake Marshal,1.0,4.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1570,2008.0,Parachute PD,1.0,101.0,0.0,1.0,0.0,31.0,71.0,12.0,0.0,0.0,1.0,5.0,0.0,4.0,57.0,0.0,0.0,15.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
1571,2008.0,Park County Sheriff,12.0,93.0,0.0,4.0,0.0,55.0,0.0,51.0,0.0,0.0,5.0,3.0,0.0,7.0,13.0,2.0,0.0,37.0,3.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0
1572,2008.0,Parker PD,12.0,320.0,0.0,3.0,0.0,171.0,20.0,59.0,0.0,1.0,7.0,7.0,0.0,46.0,70.0,3.0,0.0,75.0,7.0,3.0,0.0,,0.0,0.0,0.0,0.0,23.0,5.0
1573,2008.0,Phillips County Sheriff,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1574,2008.0,Pikes Peak Community College PD,3.0,7.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1575,2008.0,Pitkin County Sheriff,2.0,58.0,0.0,1.0,0.0,38.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,6.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
1576,2008.0,Platteville PD,1.0,47.0,0.0,0.0,0.0,25.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0
1577,2008.0,Prowers County Sheriff,6.0,21.0,0.0,1.0,0.0,13.0,11.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,9.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
1578,2008.0,Pueblo County Sheriff,4.0,21.0,1.0,16.0,0.0,183.0,23.0,48.0,0.0,0.0,3.0,12.0,0.0,6.0,4.0,0.0,3.0,210.0,6.0,6.0,0.0,,0.0,0.0,0.0,0.0,2.0,15.0
1579,2008.0,Pueblo PD,9.0,297.0,1.0,35.0,0.0,231.0,244.0,119.0,0.0,0.0,2.0,7.0,0.0,293.0,187.0,9.0,5.0,198.0,3.0,5.0,0.0,,10.0,0.0,2.0,0.0,63.0,25.0
1580,2008.0,Rangely PD,7.0,54.0,0.0,2.0,0.0,24.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0
1581,2008.0,Red Rocks Community College PD,0.0,17.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1582,2008.0,Rio Blanco County Sheriff,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1583,2008.0,Rio Grande County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1584,2008.0,Rocky Ford PD,4.0,18.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.0,1.0
1585,2008.0,Routt County Sheriff,6.0,78.0,0.0,0.0,0.0,34.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,3.0
1586,2008.0,Saguache County Sheriff,10.0,42.0,0.0,1.0,0.0,11.0,6.0,28.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0
1587,2008.0,Salida PD,1.0,106.0,0.0,6.0,0.0,26.0,27.0,10.0,1.0,0.0,1.0,2.0,0.0,4.0,18.0,0.0,0.0,29.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0
1588,2008.0,San Juan County Sheriff,2.0,11.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
1589,2008.0,San Miguel County Sheriff,0.0,115.0,0.0,2.0,0.0,94.0,9.0,24.0,0.0,0.0,10.0,4.0,0.0,12.0,7.0,1.0,0.0,19.0,5.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0
1590,2008.0,Sedgwick County Sheriff,3.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1591,2008.0,Sheridan PD,8.0,237.0,3.0,0.0,0.0,79.0,19.0,44.0,0.0,0.0,0.0,7.0,0.0,33.0,30.0,2.0,0.0,44.0,7.0,1.0,3.0,,0.0,0.0,0.0,0.0,19.0,3.0
1592,2008.0,Silt PD,3.0,47.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1593,2008.0,Silverthorne PD,8.0,1.0,0.0,5.0,0.0,23.0,4.0,8.0,0.0,8.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,4.0
1594,2008.0,Snowmass Village PD,1.0,6.0,0.0,0.0,0.0,21.0,10.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
1595,2008.0,Steamboat Springs PD,27.0,211.0,0.0,16.0,0.0,201.0,28.0,45.0,0.0,3.0,9.0,12.0,0.0,41.0,126.0,3.0,0.0,59.0,1.0,2.0,0.0,,2.0,0.0,0.0,2.0,16.0,3.0
1596,2008.0,Sterling PD,12.0,289.0,1.0,12.0,0.0,112.0,34.0,60.0,0.0,0.0,3.0,10.0,0.0,31.0,110.0,2.0,0.0,33.0,51.0,6.0,0.0,,0.0,0.0,6.0,0.0,11.0,4.0
1597,2008.0,Summit County Sheriff,1.0,49.0,0.0,0.0,0.0,121.0,0.0,44.0,0.0,0.0,2.0,4.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0
1598,2008.0,Teller County Sheriff,12.0,592.0,0.0,3.0,0.0,79.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,7.0,5.0,1.0,0.0,19.0,8.0,0.0,0.0,,0.0,0.0,3.0,0.0,4.0,2.0
1599,2008.0,Telluride Marshal,9.0,29.0,0.0,0.0,0.0,28.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,2.0,0.0,15.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0
1600,2008.0,Thornton PD,54.0,1776.0,0.0,44.0,0.0,413.0,205.0,377.0,0.0,11.0,27.0,26.0,0.0,525.0,137.0,6.0,6.0,219.0,189.0,10.0,1.0,,9.0,0.0,25.0,0.0,50.0,54.0
1601,2008.0,Trinidad PD,20.0,240.0,0.0,14.0,0.0,75.0,42.0,13.0,1.0,0.0,3.0,0.0,0.0,32.0,37.0,0.0,3.0,51.0,28.0,3.0,0.0,,0.0,0.0,0.0,0.0,17.0,5.0
1602,2008.0,Univ. Colorado - Boulder PD,6.0,157.0,0.0,7.0,0.0,89.0,27.0,151.0,0.0,0.0,5.0,8.0,0.0,96.0,414.0,1.0,0.0,17.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,19.0,5.0
1603,2008.0,Univ. Colorado - Colo. Spgs. PD,0.0,14.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
1604,2008.0,Univ. Colorado - Denver PD,0.0,10.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1605,2008.0,Univ. Northern Colorado PD,0.0,5.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,204.0,0.0,0.0,5.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,2.0,2.0
1606,2008.0,Vail PD,6.0,180.0,1.0,3.0,0.0,65.0,117.0,101.0,0.0,0.0,0.0,111.0,0.0,46.0,42.0,0.0,0.0,27.0,8.0,0.0,0.0,,0.0,0.0,1.0,0.0,29.0,2.0
1607,2008.0,Victor PD,0.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1608,2008.0,Walsenburg PD,2.0,50.0,1.0,2.0,0.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,13.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1609,2008.0,Washington County Sheriff,5.0,71.0,0.0,3.0,0.0,24.0,5.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0
1610,2008.0,Weld County Sheriff,33.0,473.0,2.0,20.0,0.0,225.0,10.0,74.0,3.0,2.0,5.0,59.0,0.0,37.0,32.0,13.0,1.0,156.0,3.0,6.0,0.0,,0.0,0.0,6.0,0.0,22.0,10.0
1611,2008.0,Westminster PD,67.0,1634.0,2.0,38.0,0.0,377.0,142.0,325.0,37.0,13.0,15.0,66.0,0.0,757.0,176.0,15.0,1.0,254.0,58.0,15.0,0.0,,8.0,0.0,27.0,1.0,98.0,18.0
1612,2008.0,Wheat Ridge PD,41.0,948.0,0.0,24.0,0.0,168.0,46.0,91.0,1.0,11.0,7.0,23.0,0.0,122.0,86.0,9.0,0.0,79.0,63.0,1.0,1.0,,4.0,0.0,17.0,0.0,41.0,6.0
1613,2008.0,Wiggins PD,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1614,2008.0,Windsor PD,4.0,102.0,0.0,4.0,0.0,47.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,17.0,11.0,2.0,0.0,17.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,5.0
1615,2008.0,Woodland Park PD,1.0,97.0,1.0,1.0,0.0,100.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,7.0,32.0,1.0,0.0,7.0,17.0,1.0,0.0,,0.0,0.0,0.0,0.0,5.0,1.0
1616,2008.0,Wray PD,0.0,13.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1617,2008.0,Yuma County Sheriff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1618,2008.0,Yuma PD,3.0,80.0,0.0,11.0,0.0,28.0,14.0,4.0,0.0,0.0,3.0,6.0,0.0,7.0,2.0,2.0,0.0,13.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1619,2009.0,22nd Judical District Task Force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1620,2009.0,ACET Task Force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1621,2009.0,Adams County Sheriff,115.0,6051.0,0.0,43.0,0.0,765.0,110.0,541.0,0.0,11.0,32.0,21.0,0.0,105.0,213.0,17.0,3.0,389.0,92.0,15.0,26.0,,12.0,0.0,31.0,0.0,109.0,23.0
1622,2009.0,Adams State College PD,5.0,5.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1623,2009.0,Alamosa County Sheriff,1.0,142.0,1.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
1624,2009.0,Alamosa PD,14.0,338.0,3.0,11.0,0.0,69.0,43.0,40.0,0.0,0.0,3.0,9.0,0.0,101.0,50.0,1.0,0.0,54.0,47.0,1.0,0.0,,1.0,0.0,1.0,0.0,28.0,4.0
1625,2009.0,Arapahoe Community College PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1626,2009.0,Arapahoe County Sheriff,23.0,257.0,0.0,13.0,0.0,117.0,12.0,69.0,1.0,2.0,5.0,12.0,0.0,38.0,102.0,3.0,0.0,138.0,38.0,1.0,0.0,,2.0,0.0,0.0,0.0,30.0,12.0
1627,2009.0,Archuleta County Sheriff,6.0,88.0,0.0,1.0,0.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,10.0,26.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0
1628,2009.0,Arvada PD,51.0,1344.0,3.0,21.0,0.0,344.0,49.0,385.0,0.0,4.0,45.0,37.0,0.0,362.0,138.0,12.0,1.0,217.0,69.0,7.0,4.0,,6.0,0.0,22.0,1.0,76.0,8.0
1629,2009.0,Aspen PD,15.0,101.0,0.0,5.0,0.0,118.0,51.0,11.0,0.0,1.0,1.0,4.0,0.0,33.0,36.0,0.0,0.0,28.0,1.0,5.0,0.0,,1.0,0.0,0.0,0.0,7.0,0.0
1630,2009.0,Ault PD,1.0,32.0,0.0,1.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
1631,2009.0,Auraria DPS,2.0,201.0,0.0,0.0,0.0,59.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1632,2009.0,Aurora PD,283.0,6501.0,2.0,109.0,0.0,1394.0,1599.0,1167.0,2.0,28.0,107.0,309.0,0.0,1630.0,780.0,60.0,24.0,1472.0,257.0,36.0,248.0,,117.0,0.0,43.0,45.0,459.0,186.0
1633,2009.0,Avon PD,2.0,94.0,0.0,7.0,0.0,69.0,15.0,22.0,0.0,0.0,15.0,9.0,0.0,42.0,11.0,0.0,0.0,25.0,13.0,0.0,0.0,,1.0,0.0,0.0,0.0,9.0,0.0
1634,2009.0,Baca County Sheriff,2.0,24.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1635,2009.0,Basalt PD,2.0,3.0,0.0,3.0,0.0,68.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,33.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1636,2009.0,Bayfield PD,0.0,8.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1637,2009.0,Bent County Sheriff,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1638,2009.0,Berthoud PD,2.0,12.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,1.0
1639,2009.0,Black Hawk PD,4.0,144.0,2.0,0.0,0.0,38.0,0.0,25.0,0.0,0.0,2.0,2.0,0.0,73.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,5.0,0.0
1640,2009.0,Blue River PD,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1641,2009.0,Boulder County Sheriff,30.0,1141.0,0.0,12.0,0.0,410.0,29.0,89.0,0.0,0.0,3.0,5.0,0.0,35.0,59.0,8.0,0.0,65.0,4.0,5.0,0.0,,2.0,0.0,1.0,0.0,22.0,9.0
1642,2009.0,Boulder PD,88.0,0.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,346.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,,12.0,0.0,0.0,0.0,0.0,0.0
1643,2009.0,Bow Mar PD,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1644,2009.0,Breckenridge PD,0.0,11.0,0.0,0.0,0.0,51.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1645,2009.0,Brighton PD,23.0,839.0,1.0,10.0,0.0,179.0,127.0,115.0,0.0,2.0,4.0,21.0,0.0,189.0,70.0,2.0,1.0,103.0,40.0,3.0,0.0,,4.0,0.0,2.0,0.0,40.0,10.0
1646,2009.0,Broomfield PD,7.0,1142.0,2.0,19.0,0.0,230.0,62.0,184.0,1.0,1.0,19.0,20.0,0.0,193.0,96.0,1.0,1.0,116.0,33.0,8.0,0.0,,7.0,0.0,3.0,0.0,37.0,7.0
1647,2009.0,Brush PD,0.0,206.0,0.0,4.0,0.0,17.0,11.0,11.0,0.0,0.0,5.0,6.0,0.0,16.0,53.0,0.0,0.0,6.0,18.0,2.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0
1648,2009.0,Buena Vista PD,1.0,34.0,0.0,1.0,0.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1649,2009.0,Burlington PD,6.0,70.0,0.0,5.0,0.0,17.0,18.0,14.0,0.0,0.0,0.0,6.0,0.0,5.0,7.0,1.0,0.0,22.0,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
1650,2009.0,CMHI - Pueblo PD,0.0,2.0,0.0,0.0,0.0,2.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,126.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0
1651,2009.0,Campo PD,0.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1652,2009.0,Canon City PD,18.0,174.0,0.0,11.0,0.0,42.0,29.0,35.0,0.0,4.0,1.0,2.0,0.0,29.0,38.0,1.0,0.0,64.0,6.0,2.0,0.0,,1.0,0.0,0.0,1.0,15.0,3.0
1653,2009.0,Castle Rock PD,12.0,247.0,0.0,4.0,0.0,192.0,21.0,109.0,10.0,1.0,3.0,8.0,0.0,53.0,100.0,3.0,0.0,45.0,20.0,4.0,0.0,,2.0,0.0,2.0,0.0,31.0,9.0
1654,2009.0,Cedaredge PD,0.0,24.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0
1655,2009.0,Centennial PD,14.0,227.0,1.0,7.0,0.0,127.0,14.0,79.0,0.0,10.0,4.0,6.0,0.0,87.0,267.0,1.0,0.0,87.0,27.0,1.0,1.0,,5.0,0.0,3.0,0.0,22.0,7.0
1656,2009.0,Center PD,3.0,64.0,0.0,0.0,0.0,22.0,4.0,22.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,14.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0
1657,2009.0,Central City PD,1.0,30.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
1658,2009.0,Chaffee County Sheriff,5.0,162.0,0.0,8.0,0.0,42.0,3.0,25.0,0.0,0.0,0.0,6.0,0.0,9.0,12.0,2.0,0.0,16.0,5.0,0.0,0.0,,0.0,0.0,1.0,0.0,6.0,3.0
1659,2009.0,Cherry Hills Village PD,1.0,44.0,0.0,0.0,0.0,266.0,1.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,3.0
1660,2009.0,Cheyenne County Sheriff,0.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
