,year,police_dept,county,Arson,Assaults,Burglary,Larceny/Theft,Motor Vehicle Theft,Murder/Manslaughter,Negligent Manslaughter,Rape,Robbery
2497,2013.0,El Paso County Sheriff,EL PASO,23.0,1093.0,772.0,1582.0,240.0,12.0,1.0,91.0,36.0
2498,2013.0,Elbert County Sheriff,ELBERT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2499,2013.0,Elizabeth PD,ELBERT,0.0,6.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0
2500,2013.0,Empire PD,CLEAR CREEK,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2501,2013.0,Englewood PD,ARAPAHOE,1.0,298.0,190.0,1275.0,158.0,1.0,1.0,12.0,23.0
2502,2013.0,Erie PD,WELD,0.0,79.0,15.0,86.0,4.0,0.0,0.0,1.0,1.0
2503,2013.0,Estes Park PD,LARIMER,0.0,9.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0
2504,2013.0,Evans PD,WELD,5.0,159.0,80.0,238.0,24.0,0.0,0.0,2.0,5.0
2505,2013.0,Fairplay PD,PARK,0.0,14.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0
2506,2013.0,Federal Heights PD,ADAMS,2.0,119.0,81.0,476.0,71.0,0.0,0.0,17.0,8.0
2507,2013.0,Firestone PD,WELD,0.0,17.0,6.0,83.0,2.0,0.0,0.0,1.0,0.0
2508,2013.0,Florence PD,FREMONT,1.0,20.0,5.0,20.0,3.0,0.0,0.0,0.0,1.0
2509,2013.0,Fort Collins PD,LARIMER,12.0,1288.0,531.0,3136.0,140.0,0.0,0.0,58.0,37.0
2510,2013.0,Fort Lewis College PD,LA PLATA,0.0,8.0,7.0,44.0,2.0,0.0,0.0,2.0,1.0
2511,2013.0,Fort Lupton PD,WELD,0.0,26.0,6.0,15.0,4.0,0.0,0.0,2.0,0.0
2512,2013.0,Fort Morgan PD,MORGAN,3.0,79.0,51.0,318.0,14.0,0.0,0.0,21.0,2.0
2513,2013.0,Fountain PD,EL PASO,5.0,179.0,127.0,459.0,35.0,0.0,0.0,19.0,7.0
2514,2013.0,Fowler PD,OTERO,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2515,2013.0,Frederick PD,WELD,0.0,17.0,6.0,74.0,4.0,0.0,0.0,5.0,1.0
2516,2013.0,Fremont County Sheriff,FREMONT,3.0,88.0,65.0,131.0,14.0,0.0,0.0,11.0,0.0
2517,2013.0,Frisco PD,SUMMIT,0.0,23.0,3.0,36.0,3.0,0.0,0.0,0.0,0.0
2518,2013.0,Fruita PD,MESA,2.0,63.0,36.0,158.0,10.0,0.0,0.0,11.0,2.0
2519,2013.0,Garden City PD,WELD,0.0,66.0,4.0,25.0,7.0,0.0,0.0,2.0,2.0
2520,2013.0,Garfield County Sheriff,GARFIELD,1.0,110.0,32.0,120.0,13.0,1.0,0.0,18.0,0.0
2521,2013.0,Georgetown PD,CLEAR CREEK,0.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
2522,2013.0,Gilpin County Sheriff,GILPIN,0.0,18.0,8.0,22.0,5.0,0.0,0.0,2.0,0.0
2523,2013.0,Glendale PD,ARAPAHOE,0.0,97.0,45.0,370.0,36.0,0.0,0.0,8.0,19.0
2524,2013.0,Glenwood Springs PD,GARFIELD,0.0,114.0,50.0,352.0,24.0,0.0,0.0,4.0,3.0
2525,2013.0,Golden PD,JEFFERSON,3.0,89.0,43.0,336.0,25.0,1.0,0.0,5.0,6.0
2526,2013.0,Granby PD,GRAND,0.0,16.0,6.0,47.0,1.0,0.0,0.0,1.0,0.0
2527,2013.0,Grand Junction PD,MESA,26.0,651.0,301.0,2137.0,112.0,2.0,0.0,63.0,49.0
2528,2013.0,Greeley PD,WELD,26.0,1308.0,475.0,2558.0,186.0,2.0,0.0,74.0,68.0
2529,2013.0,Greenwood Village PD,ARAPAHOE,3.0,74.0,63.0,388.0,15.0,0.0,0.0,0.0,4.0
2530,2013.0,Gunnison County Sheriff,GUNNISON,0.0,16.0,5.0,37.0,2.0,0.0,0.0,0.0,0.0
2531,2013.0,Gunnison PD,GUNNISON,2.0,77.0,23.0,157.0,9.0,1.0,1.0,3.0,1.0
2532,2013.0,Haxtun PD,PHILLIPS,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2533,2013.0,Hayden PD,ROUTT,0.0,2.0,9.0,10.0,3.0,0.0,0.0,0.0,0.0
2534,2013.0,Hinsdale County Sheriff,HINSDALE,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
2535,2013.0,Holyoke PD,PHILLIPS,0.0,11.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0
2536,2013.0,Hotchkiss PD,DELTA,2.0,30.0,3.0,13.0,5.0,0.0,0.0,1.0,0.0
2537,2013.0,Hudson PD,WELD,0.0,20.0,1.0,24.0,5.0,0.0,0.0,2.0,0.0
2538,2013.0,Huerfano County Sheriff,HUERFANO,0.0,23.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
2539,2013.0,Idaho Springs PD,CLEAR CREEK,0.0,78.0,8.0,48.0,1.0,0.0,0.0,3.0,0.0
2540,2013.0,Ignacio PD,LA PLATA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,2013.0,Jackson County Sheriff,JACKSON,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
2542,2013.0,Jefferson County Sheriff,JEFFERSON,14.0,897.0,469.0,2029.0,145.0,2.0,0.0,40.0,10.0
2543,2013.0,Johnstown PD,WELD,0.0,22.0,12.0,71.0,4.0,0.0,0.0,2.0,1.0
2544,2013.0,Keenesburg PD,WELD,0.0,20.0,9.0,17.0,1.0,0.0,0.0,1.0,0.0
2545,2013.0,Kersey PD,WELD,0.0,18.0,8.0,17.0,0.0,0.0,0.0,2.0,0.0
2546,2013.0,Kiowa County Sheriff,KIOWA,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2547,2013.0,Kiowa PD,ELBERT,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2548,2013.0,Kit Carson County Sheriff,KIT CARSON,0.0,25.0,9.0,13.0,2.0,0.0,0.0,3.0,0.0
2549,2013.0,La Junta PD,OTERO,3.0,115.0,105.0,261.0,11.0,1.0,0.0,2.0,2.0
2550,2013.0,La Plata County Sheriff,LA PLATA,2.0,99.0,63.0,111.0,8.0,0.0,0.0,12.0,1.0
2551,2013.0,La Salle PD,WELD,0.0,9.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0
2552,2013.0,La Veta PD,HUERFANO,0.0,10.0,4.0,8.0,0.0,2.0,0.0,2.0,0.0
2553,2013.0,Lafayette PD,BOULDER,8.0,280.0,61.0,377.0,17.0,0.0,0.0,12.0,5.0
2554,2013.0,Lake County Sheriff,LAKE,0.0,55.0,5.0,23.0,3.0,0.0,0.0,1.0,0.0
2555,2013.0,Lakeside PD,JEFFERSON,0.0,2.0,0.0,549.0,0.0,0.0,0.0,0.0,3.0
2556,2013.0,Lakewood PD,JEFFERSON,28.0,1739.0,872.0,5398.0,623.0,6.0,0.0,107.0,114.0
2557,2013.0,Lamar PD,PROWERS,0.0,48.0,60.0,203.0,5.0,1.0,0.0,3.0,2.0
2558,2013.0,Larimer County Sheriff,LARIMER,9.0,342.0,179.0,616.0,39.0,1.0,0.0,32.0,7.0
2559,2013.0,Las Animas County Sheriff,LAS ANIMAS,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2560,2013.0,Leadville PD,LAKE,2.0,41.0,8.0,13.0,7.0,0.0,0.0,1.0,0.0
2561,2013.0,Limon PD,LINCOLN,0.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0
2562,2013.0,Lincoln County Sheriff,LINCOLN,0.0,5.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0
2563,2013.0,Littleton PD,ARAPAHOE,7.0,265.0,213.0,960.0,106.0,1.0,0.0,17.0,6.0
2564,2013.0,Lochbuie PD,WELD,2.0,41.0,13.0,46.0,6.0,0.0,0.0,1.0,1.0
2565,2013.0,Logan County Sheriff,LOGAN,1.0,17.0,46.0,55.0,7.0,0.0,0.0,4.0,0.0
2566,2013.0,Lone Tree PD,DOUGLAS,0.0,35.0,30.0,601.0,6.0,0.0,0.0,0.0,1.0
2567,2013.0,Longmont PD,BOULDER,64.0,710.0,265.0,1634.0,109.0,0.0,0.0,76.0,19.0
2568,2013.0,Louisville PD,BOULDER,2.0,48.0,64.0,227.0,16.0,0.0,0.0,0.0,1.0
2569,2013.0,Loveland PD,LARIMER,17.0,539.0,184.0,1423.0,58.0,1.0,0.0,42.0,19.0
2570,2013.0,Mancos PD,MONTEZUMA,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2571,2013.0,Manitou Springs PD,EL PASO,0.0,54.0,29.0,101.0,4.0,1.0,0.0,4.0,1.0
2572,2013.0,Mead PD,WELD,1.0,30.0,11.0,46.0,6.0,0.0,0.0,1.0,0.0
2573,2013.0,Meeker PD,RIO BLANCO,1.0,12.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0
2574,2013.0,Mesa County Sheriff,MESA,5.0,464.0,224.0,789.0,68.0,2.0,0.0,63.0,4.0
2575,2013.0,Milliken PD,WELD,0.0,13.0,4.0,39.0,2.0,0.0,0.0,3.0,0.0
2576,2013.0,Mineral County Sheriff,MINERAL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,2013.0,Minturn PD,EAGLE,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2578,2013.0,Moffat County Sheriff,MOFFAT,0.0,15.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
2579,2013.0,Monte Vista PD,RIO GRANDE,1.0,35.0,69.0,111.0,3.0,0.0,0.0,2.0,3.0
2580,2013.0,Montezuma County Sheriff,MONTEZUMA,2.0,66.0,40.0,79.0,11.0,0.0,0.0,1.0,1.0
2581,2013.0,Montrose County Sheriff,MONTROSE,0.0,153.0,64.0,99.0,14.0,0.0,0.0,5.0,0.0
2582,2013.0,Montrose PD,MONTROSE,3.0,163.0,79.0,495.0,14.0,0.0,0.0,1.0,4.0
2583,2013.0,Monument PD,EL PASO,1.0,21.0,32.0,139.0,2.0,0.0,0.0,3.0,0.0
2584,2013.0,Morgan County Sheriff,MORGAN,1.0,51.0,22.0,111.0,15.0,0.0,0.0,3.0,0.0
2585,2013.0,Morrison PD,JEFFERSON,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
2586,2013.0,Mountain View PD,JEFFERSON,0.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
2587,2013.0,Mountain Village PD,SAN MIGUEL,0.0,7.0,4.0,43.0,1.0,0.0,0.0,0.0,0.0
2588,2013.0,New Castle PD,GARFIELD,0.0,24.0,6.0,40.0,3.0,0.0,0.0,3.0,0.0
2589,2013.0,Northglenn PD,ADAMS,4.0,278.0,145.0,824.0,135.0,0.0,0.0,22.0,10.0
2590,2013.0,Oak Creek PD,ROUTT,0.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
2591,2013.0,Olathe PD,MONTROSE,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2592,2013.0,Otero County Sheriff,OTERO,0.0,10.0,8.0,6.0,1.0,0.0,0.0,0.0,1.0
2593,2013.0,Ouray County Sheriff,OURAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,2013.0,Pagosa Springs PD,ARCHULETA,1.0,41.0,15.0,54.0,6.0,0.0,0.0,3.0,0.0
2595,2013.0,Palisade PD,MESA,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,2013.0,Paonia PD,DELTA,0.0,15.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
2597,2013.0,Parachute PD,GARFIELD,0.0,17.0,11.0,11.0,2.0,0.0,0.0,1.0,1.0
2598,2013.0,Park County Sheriff,PARK,2.0,68.0,21.0,35.0,5.0,1.0,0.0,5.0,1.0
2599,2013.0,Parker PD,DOUGLAS,10.0,126.0,74.0,431.0,21.0,0.0,0.0,20.0,4.0
2600,2013.0,Phillips County Sheriff,PHILLIPS,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
2601,2013.0,Pikes Peak Community College PD,EL PASO,0.0,6.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0
2602,2013.0,Pitkin County Sheriff,PITKIN,0.0,14.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0
2603,2013.0,Prowers County Sheriff,PROWERS,0.0,13.0,8.0,28.0,4.0,0.0,0.0,0.0,0.0
2604,2013.0,Pueblo County Sheriff,PUEBLO,7.0,387.0,217.0,943.0,78.0,3.0,0.0,6.0,8.0
2605,2013.0,Pueblo PD,PUEBLO,30.0,1697.0,1900.0,5170.0,526.0,2.0,1.0,164.0,211.0
2606,2013.0,Rangely PD,RIO BLANCO,0.0,18.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
2607,2013.0,Red Rocks Community College PD,JEFFERSON,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0
2608,2013.0,Rifle PD,GARFIELD,2.0,85.0,36.0,258.0,10.0,4.0,0.0,15.0,0.0
2609,2013.0,Rio Blanco County Sheriff,RIO BLANCO,0.0,8.0,2.0,24.0,4.0,0.0,0.0,0.0,0.0
2610,2013.0,Rio Grande County Sheriff,RIO GRANDE,0.0,16.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
2611,2013.0,Rocky Ford PD,OTERO,0.0,9.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0
2612,2013.0,Routt County Sheriff,ROUTT,0.0,29.0,11.0,31.0,4.0,1.0,0.0,1.0,0.0
2613,2013.0,Saguache County Sheriff,SAGUACHE,0.0,18.0,19.0,30.0,1.0,0.0,0.0,3.0,0.0
2614,2013.0,Salida PD,CHAFFEE,1.0,40.0,30.0,181.0,8.0,0.0,0.0,0.0,0.0
2615,2013.0,San Juan County Sheriff,SAN JUAN,0.0,7.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0
2616,2013.0,San Miguel County Sheriff,SAN MIGUEL,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,2013.0,Sedgwick County Sheriff,SEDGWICK,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2618,2013.0,Severance PD,WELD,0.0,11.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
2619,2013.0,Sheridan PD,ARAPAHOE,1.0,54.0,37.0,357.0,46.0,0.0,0.0,1.0,3.0
2620,2013.0,Silt PD,GARFIELD,0.0,22.0,9.0,51.0,2.0,0.0,0.0,1.0,1.0
2621,2013.0,Silverthorne PD,SUMMIT,0.0,29.0,11.0,83.0,4.0,0.0,0.0,1.0,0.0
2622,2013.0,Snowmass Village PD,PITKIN,0.0,16.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0
2623,2013.0,South Fork PD,RIO GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,2013.0,Southwest Task Force,LA PLATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,2013.0,Springfield PD,BACA,0.0,12.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0
2626,2013.0,Steamboat Springs PD,ROUTT,2.0,93.0,29.0,185.0,14.0,0.0,0.0,6.0,0.0
2627,2013.0,Sterling PD,LOGAN,2.0,111.0,115.0,354.0,11.0,0.0,0.0,17.0,1.0
2628,2013.0,Stratton PD,KIT CARSON,0.0,2.0,8.0,6.0,2.0,0.0,0.0,0.0,1.0
2629,2013.0,Summit County Sheriff,SUMMIT,1.0,123.0,28.0,215.0,14.0,1.0,0.0,9.0,1.0
2630,2013.0,Teller County Sheriff,TELLER,1.0,58.0,42.0,44.0,1.0,2.0,0.0,3.0,0.0
2631,2013.0,Telluride PD,SAN MIGUEL,1.0,12.0,9.0,96.0,2.0,0.0,0.0,1.0,1.0
2632,2013.0,Thornton PD,ADAMS,15.0,906.0,431.0,2513.0,352.0,5.0,0.0,67.0,54.0
2633,2013.0,Timnath PD,LARIMER,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0
2634,2013.0,Trinidad PD,LAS ANIMAS,2.0,37.0,27.0,96.0,3.0,0.0,0.0,1.0,2.0
2635,2013.0,Univ. Colorado - Boulder PD,BOULDER,4.0,44.0,32.0,413.0,7.0,0.0,0.0,10.0,0.0
2636,2013.0,Univ. Colorado - Colo. Spgs. PD,EL PASO,0.0,4.0,7.0,47.0,3.0,0.0,0.0,1.0,0.0
2637,2013.0,Univ. Colorado - Denver PD,ADAMS,0.0,11.0,27.0,54.0,2.0,0.0,0.0,0.0,0.0
2638,2013.0,Univ. Northern Colorado PD,WELD,1.0,7.0,4.0,129.0,1.0,0.0,0.0,1.0,0.0
2639,2013.0,Vail PD,EAGLE,0.0,40.0,16.0,251.0,8.0,0.0,0.0,1.0,0.0
2640,2013.0,Walsenburg PD,HUERFANO,2.0,98.0,23.0,75.0,0.0,0.0,0.0,3.0,6.0
2641,2013.0,Walsh PD,BACA,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,2013.0,Washington County Sheriff,WASHINGTON,1.0,39.0,16.0,78.0,5.0,0.0,0.0,0.0,0.0
2643,2013.0,Weld County Sheriff,WELD,8.0,440.0,182.0,414.0,81.0,0.0,0.0,19.0,2.0
2644,2013.0,Westminster PD,ADAMS,15.0,639.0,382.0,2285.0,322.0,2.0,0.0,26.0,52.0
2645,2013.0,Wheat Ridge PD,JEFFERSON,8.0,220.0,179.0,808.0,143.0,0.0,0.0,12.0,21.0
2646,2013.0,Windsor PD,WELD,2.0,45.0,38.0,131.0,3.0,0.0,0.0,0.0,0.0
2647,2013.0,Woodland Park PD,TELLER,2.0,48.0,12.0,183.0,5.0,0.0,0.0,2.0,0.0
2648,2013.0,Wray PD,YUMA,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2649,2013.0,Yuma County Sheriff,YUMA,0.0,4.0,4.0,30.0,14.0,0.0,0.0,0.0,0.0
2650,2013.0,Yuma PD,YUMA,0.0,20.0,1.0,16.0,2.0,0.0,0.0,1.0,0.0
2651,2014.0,Adams County Sheriff,ADAMS,37.0,949.0,443.0,1404.0,479.0,6.0,0.0,82.0,58.0
2652,2014.0,Adams State College PD,ALAMOSA,0.0,4.0,1.0,53.0,1.0,0.0,0.0,0.0,0.0
2653,2014.0,Aims Community College PD,WELD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2654,2014.0,Alamosa County Sheriff,ALAMOSA,1.0,1.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0
2655,2014.0,Arapahoe Community College PD,ARAPAHOE,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2656,2014.0,Arapahoe County Sheriff,ARAPAHOE,12.0,600.0,345.0,802.0,151.0,1.0,0.0,40.0,21.0
2657,2014.0,Archuleta County Sheriff,ARCHULETA,1.0,36.0,35.0,64.0,5.0,1.0,0.0,2.0,0.0
2658,2014.0,Arvada PD,JEFFERSON,12.0,476.0,344.0,2161.0,154.0,1.0,0.0,44.0,32.0
2659,2014.0,Aspen PD,PITKIN,0.0,49.0,19.0,261.0,6.0,0.0,0.0,4.0,0.0
2660,2014.0,Ault PD,WELD,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,2014.0,Aurora PD,ARAPAHOE,76.0,4188.0,1816.0,7090.0,1064.0,11.0,0.0,299.0,417.0
2662,2014.0,Avon PD,EAGLE,3.0,44.0,12.0,150.0,6.0,0.0,0.0,1.0,2.0
2663,2014.0,Baca County Sheriff,BACA,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
2664,2014.0,Basalt PD,EAGLE,0.0,15.0,6.0,65.0,7.0,0.0,0.0,1.0,0.0
2665,2014.0,Bent County Sheriff,BENT,0.0,27.0,27.0,38.0,6.0,0.0,0.0,1.0,1.0
2666,2014.0,Berthoud PD,LARIMER,0.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0
2667,2014.0,Black Hawk PD,GILPIN,0.0,29.0,3.0,226.0,4.0,1.0,0.0,1.0,0.0
2668,2014.0,Blue River PD,SUMMIT,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2669,2014.0,Boulder PD,BOULDER,28.0,752.0,481.0,2146.0,150.0,1.0,0.0,41.0,28.0
2670,2014.0,Bow Mar PD,ARAPAHOE,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2671,2014.0,Breckenridge PD,SUMMIT,0.0,26.0,11.0,333.0,8.0,0.0,0.0,2.0,0.0
2672,2014.0,Brighton PD,ADAMS,6.0,307.0,143.0,920.0,85.0,1.0,0.0,38.0,19.0
2673,2014.0,Broomfield PD,BROOMFIELD,6.0,173.0,117.0,914.0,48.0,0.0,0.0,15.0,5.0
2674,2014.0,Brush PD,MORGAN,0.0,21.0,18.0,9.0,5.0,0.0,0.0,1.0,0.0
2675,2014.0,Buena Vista PD,CHAFFEE,1.0,13.0,2.0,30.0,3.0,0.0,0.0,0.0,0.0
2676,2014.0,Burlington PD,KIT CARSON,0.0,38.0,11.0,58.0,3.0,0.0,0.0,1.0,1.0
2677,2014.0,Calhan PD,EL PASO,0.0,8.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
2678,2014.0,Campo PD,BACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,2014.0,Canon City PD,FREMONT,2.0,336.0,62.0,476.0,21.0,4.0,0.0,11.0,2.0
2680,2014.0,Carbondale PD,GARFIELD,2.0,36.0,17.0,79.0,2.0,0.0,0.0,4.0,0.0
2681,2014.0,Castle Rock PD,DOUGLAS,4.0,215.0,37.0,362.0,12.0,1.0,0.0,9.0,3.0
2682,2014.0,Centennial PD,ARAPAHOE,15.0,335.0,234.0,997.0,70.0,0.0,0.0,26.0,14.0
2683,2014.0,Center PD,SAGUACHE,1.0,25.0,12.0,33.0,2.0,0.0,0.0,0.0,1.0
2684,2014.0,Central City PD,GILPIN,0.0,23.0,9.0,41.0,1.0,0.0,0.0,1.0,0.0
2685,2014.0,Chaffee County Sheriff,CHAFFEE,0.0,33.0,18.0,35.0,10.0,0.0,0.0,2.0,0.0
2686,2014.0,Cherry Hills Village PD,ARAPAHOE,0.0,4.0,26.0,58.0,1.0,0.0,0.0,0.0,0.0
2687,2014.0,Cheyenne County Sheriff,CHEYENNE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,2014.0,Clear Creek County Sheriff,CLEAR CREEK,0.0,37.0,22.0,51.0,7.0,0.0,0.0,5.0,0.0
2689,2014.0,Collbran PD,MESA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2690,2014.0,Colorado School of Mines PD,JEFFERSON,0.0,2.0,2.0,75.0,0.0,0.0,0.0,1.0,0.0
2691,2014.0,Colorado Springs PD,EL PASO,94.0,3215.0,2756.0,11922.0,1644.0,20.0,1.0,359.0,404.0
2692,2014.0,Colorado State Univ. - Fort Collins PD,LARIMER,5.0,15.0,17.0,213.0,7.0,0.0,0.0,7.0,0.0
2693,2014.0,Columbine Valley PD,ARAPAHOE,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
2694,2014.0,Commerce City PD,ADAMS,9.0,479.0,226.0,1222.0,187.0,1.0,1.0,51.0,17.0
2695,2014.0,Conejos County Sheriff,CONEJOS,0.0,23.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0
2696,2014.0,Cortez PD,MONTEZUMA,0.0,95.0,5.0,304.0,14.0,0.0,0.0,4.0,1.0
2697,2014.0,Costilla County Sheriff,COSTILLA,0.0,39.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0
2698,2014.0,Craig PD,MOFFAT,3.0,92.0,41.0,174.0,6.0,0.0,0.0,9.0,0.0
2699,2014.0,Crested Butte PD,GUNNISON,0.0,28.0,1.0,12.0,3.0,0.0,0.0,1.0,0.0
2700,2014.0,Cripple Creek PD,TELLER,0.0,21.0,6.0,65.0,0.0,0.0,0.0,1.0,0.0
2701,2014.0,Crowley County Sheriff,CROWLEY,0.0,22.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2702,2014.0,Custer County Sheriff,CUSTER,0.0,24.0,6.0,26.0,4.0,0.0,0.0,0.0,0.0
2703,2014.0,Dacono PD,WELD,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2704,2014.0,De Beque PD,MESA,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2705,2014.0,Del Norte PD,RIO GRANDE,0.0,12.0,6.0,12.0,2.0,0.0,0.0,0.0,2.0
2706,2014.0,Delta County Sheriff,DELTA,0.0,33.0,24.0,77.0,10.0,0.0,0.0,4.0,0.0
2707,2014.0,Delta PD,DELTA,2.0,93.0,93.0,289.0,17.0,0.0,0.0,5.0,3.0
2708,2014.0,Denver PD,DENVER,138.0,8480.0,4543.0,14404.0,3438.0,31.0,0.0,440.0,1095.0
2709,2014.0,Dillon PD,SUMMIT,0.0,9.0,3.0,11.0,0.0,0.0,0.0,1.0,1.0
2710,2014.0,Dolores County Sheriff,DOLORES,0.0,7.0,14.0,2.0,2.0,0.0,0.0,1.0,0.0
2711,2014.0,Douglas County Sheriff,DOUGLAS,8.0,527.0,299.0,1035.0,108.0,1.0,0.0,62.0,6.0
2712,2014.0,Durango PD,LA PLATA,2.0,113.0,53.0,422.0,28.0,0.0,0.0,14.0,11.0
2713,2014.0,Eagle County Sheriff,EAGLE,4.0,139.0,52.0,233.0,15.0,3.0,0.0,8.0,2.0
2714,2014.0,Eagle PD,EAGLE,2.0,26.0,2.0,65.0,1.0,0.0,0.0,4.0,1.0
2715,2014.0,Eaton PD,WELD,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2716,2014.0,Edgewater PD,JEFFERSON,0.0,9.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0
2717,2014.0,El Paso County Sheriff,EL PASO,31.0,1183.0,619.0,1407.0,188.0,3.0,0.0,69.0,24.0
2718,2014.0,Elbert County Sheriff,ELBERT,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2719,2014.0,Elizabeth PD,ELBERT,0.0,9.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0
2720,2014.0,Englewood PD,ARAPAHOE,6.0,307.0,231.0,1398.0,143.0,0.0,0.0,8.0,23.0
2721,2014.0,Erie PD,WELD,2.0,64.0,16.0,104.0,4.0,0.0,0.0,0.0,1.0
2722,2014.0,Estes Park PD,LARIMER,0.0,5.0,8.0,15.0,0.0,0.0,0.0,1.0,0.0
2723,2014.0,Evans PD,WELD,2.0,127.0,77.0,290.0,37.0,1.0,0.0,4.0,2.0
2724,2014.0,Fairplay PD,PARK,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,2014.0,Federal Heights PD,ADAMS,6.0,109.0,92.0,461.0,81.0,0.0,0.0,8.0,17.0
2726,2014.0,Firestone PD,WELD,2.0,23.0,8.0,88.0,13.0,0.0,0.0,2.0,0.0
2727,2014.0,Florence PD,FREMONT,0.0,22.0,7.0,40.0,7.0,0.0,0.0,0.0,0.0
2728,2014.0,Fort Collins PD,LARIMER,24.0,1337.0,489.0,3143.0,151.0,1.0,0.0,41.0,36.0
2729,2014.0,Fort Lewis College PD,LA PLATA,0.0,10.0,5.0,47.0,1.0,0.0,0.0,1.0,0.0
