,county,year,minor_male,minor_female,adult_male,adult_female,minor_total,adult_total,total
3236,Rio Grande,1993.0,1781.0,1698.0,3741.0,3990.0,3479.0,7731.0,11210.0
3237,Rio Grande,1994.0,1812.0,1724.0,3839.0,4091.0,3536.0,7930.0,11466.0
3238,Rio Grande,1995.0,1838.0,1746.0,3925.0,4186.0,3584.0,8111.0,11695.0
3239,Rio Grande,1996.0,1844.0,1756.0,3982.0,4240.0,3600.0,8222.0,11822.0
3240,Rio Grande,1997.0,1856.0,1765.0,4044.0,4303.0,3621.0,8347.0,11968.0
3241,Rio Grande,1998.0,1867.0,1776.0,4104.0,4370.0,3643.0,8474.0,12117.0
3242,Rio Grande,1999.0,1883.0,1786.0,4175.0,4444.0,3669.0,8619.0,12288.0
3243,Rio Grande,2000.0,1891.0,1796.0,4231.0,4511.0,3687.0,8742.0,12429.0
3244,Rio Grande,2001.0,1857.0,1773.0,4265.0,4517.0,3628.0,8776.0,12404.0
3245,Rio Grande,2002.0,1814.0,1737.0,4311.0,4545.0,3553.0,8854.0,12407.0
3246,Rio Grande,2003.0,1807.0,1756.0,4424.0,4633.0,3563.0,9059.0,12622.0
3247,Rio Grande,2004.0,1808.0,1764.0,4521.0,4729.0,3570.0,9260.0,12830.0
3248,Rio Grande,2005.0,1758.0,1725.0,4516.0,4698.0,3484.0,9211.0,12695.0
3249,Rio Grande,2006.0,1677.0,1644.0,4470.0,4650.0,3319.0,9113.0,12432.0
3250,Rio Grande,2007.0,1643.0,1598.0,4374.0,4554.0,3242.0,8924.0,12166.0
3251,Rio Grande,2008.0,1635.0,1571.0,4368.0,4538.0,3204.0,8902.0,12106.0
3252,Rio Grande,2009.0,1611.0,1541.0,4343.0,4493.0,3153.0,8843.0,11996.0
3253,Rio Grande,2010.0,1633.0,1558.0,4326.0,4484.0,3191.0,8810.0,12001.0
3254,Rio Grande,2011.0,1606.0,1536.0,4323.0,4488.0,3147.0,8807.0,11954.0
3255,Rio Grande,2012.0,1580.0,1494.0,4325.0,4515.0,3074.0,8840.0,11914.0
3256,Rio Grande,2013.0,1564.0,1474.0,4311.0,4513.0,3040.0,8826.0,11866.0
3257,Rio Grande,2014.0,1550.0,1466.0,4302.0,4503.0,3017.0,8806.0,11823.0
3258,Rio Grande,2015.0,1536.0,1462.0,4284.0,4493.0,2998.0,8780.0,11778.0
3259,Rio Grande,2016.0,1531.0,1450.0,4264.0,4493.0,2976.0,8755.0,11731.0
3260,Rio Grande,2017.0,1510.0,1438.0,4255.0,4478.0,2952.0,8737.0,11689.0
3261,Rio Grande,2018.0,1500.0,1424.0,4240.0,4485.0,2919.0,8728.0,11647.0
3262,Rio Grande,2019.0,1485.0,1382.0,4223.0,4510.0,2871.0,8729.0,11600.0
3263,Rio Grande,2020.0,1459.0,1358.0,4220.0,4519.0,2816.0,8741.0,11557.0
3264,Rio Grande,2021.0,1431.0,1342.0,4222.0,4512.0,2772.0,8739.0,11511.0
3265,Rio Grande,2022.0,1402.0,1339.0,4237.0,4517.0,2741.0,8759.0,11500.0
3266,Rio Grande,2023.0,1383.0,1334.0,4261.0,4526.0,2718.0,8783.0,11501.0
3267,Rio Grande,2024.0,1382.0,1325.0,4254.0,4543.0,2704.0,8802.0,11506.0
3268,Rio Grande,2025.0,1375.0,1323.0,4277.0,4566.0,2698.0,8842.0,11540.0
3269,Rio Grande,2026.0,1368.0,1324.0,4291.0,4578.0,2695.0,8865.0,11560.0
3270,Rio Grande,2027.0,1368.0,1323.0,4281.0,4569.0,2689.0,8851.0,11540.0
3271,Rio Grande,2028.0,1361.0,1314.0,4265.0,4571.0,2676.0,8836.0,11512.0
3272,Rio Grande,2029.0,1347.0,1298.0,4262.0,4575.0,2649.0,8838.0,11487.0
3273,Rio Grande,2030.0,1342.0,1290.0,4254.0,4569.0,2633.0,8826.0,11459.0
3274,Rio Grande,2031.0,1342.0,1292.0,4241.0,4562.0,2636.0,8803.0,11439.0
3275,Rio Grande,2032.0,1332.0,1282.0,4236.0,4553.0,2620.0,8786.0,11406.0
3276,Rio Grande,2033.0,1325.0,1275.0,4221.0,4548.0,2600.0,8774.0,11374.0
3277,Rio Grande,2034.0,1325.0,1274.0,4203.0,4535.0,2599.0,8742.0,11341.0
3278,Rio Grande,2035.0,1319.0,1268.0,4189.0,4517.0,2586.0,8710.0,11296.0
3279,Rio Grande,2036.0,1317.0,1267.0,4168.0,4495.0,2586.0,8669.0,11255.0
3280,Rio Grande,2037.0,1311.0,1260.0,4147.0,4475.0,2573.0,8629.0,11202.0
3281,Rio Grande,2038.0,1306.0,1254.0,4133.0,4450.0,2563.0,8583.0,11146.0
3282,Rio Grande,2039.0,1302.0,1251.0,4103.0,4424.0,2555.0,8535.0,11090.0
3283,Rio Grande,2040.0,1293.0,1243.0,4084.0,4395.0,2536.0,8479.0,11015.0
3284,Rio Grande,2041.0,1283.0,1231.0,4058.0,4375.0,2516.0,8438.0,10954.0
3285,Rio Grande,2042.0,1268.0,1221.0,4033.0,4342.0,2489.0,8382.0,10871.0
3286,Rio Grande,2043.0,1258.0,1207.0,4010.0,4316.0,2463.0,8320.0,10783.0
3287,Rio Grande,2044.0,1240.0,1192.0,3985.0,4288.0,2434.0,8270.0,10704.0
3288,Rio Grande,2045.0,1224.0,1173.0,3953.0,4256.0,2395.0,8207.0,10602.0
3289,Rio Grande,2046.0,1206.0,1157.0,3928.0,4222.0,2362.0,8147.0,10509.0
3290,Rio Grande,2047.0,1186.0,1137.0,3898.0,4181.0,2324.0,8079.0,10403.0
3291,Rio Grande,2048.0,1167.0,1119.0,3870.0,4145.0,2286.0,8014.0,10300.0
3292,Rio Grande,2049.0,1143.0,1098.0,3834.0,4104.0,2240.0,7943.0,10183.0
3293,Rio Grande,2050.0,1125.0,1079.0,3803.0,4068.0,2202.0,7867.0,10069.0
3294,Routt,1990.0,2034.0,1739.0,5526.0,4870.0,3773.0,10396.0,14169.0
3295,Routt,1991.0,2073.0,1791.0,5794.0,5071.0,3864.0,10865.0,14729.0
3296,Routt,1992.0,2103.0,1832.0,5994.0,5224.0,3935.0,11218.0,15153.0
3297,Routt,1993.0,2181.0,1909.0,6339.0,5496.0,4090.0,11835.0,15925.0
3298,Routt,1994.0,2244.0,1980.0,6656.0,5739.0,4224.0,12395.0,16619.0
3299,Routt,1995.0,2298.0,2040.0,6951.0,5968.0,4338.0,12919.0,17257.0
3300,Routt,1996.0,2325.0,2082.0,7179.0,6133.0,4407.0,13312.0,17719.0
3301,Routt,1997.0,2345.0,2111.0,7385.0,6278.0,4456.0,13663.0,18119.0
3302,Routt,1998.0,2372.0,2153.0,7629.0,6451.0,4525.0,14080.0,18605.0
3303,Routt,1999.0,2412.0,2209.0,7936.0,6675.0,4621.0,14611.0,19232.0
3304,Routt,2000.0,2488.0,2294.0,8345.0,6995.0,4782.0,15340.0,20122.0
3305,Routt,2001.0,2510.0,2336.0,8480.0,7105.0,4846.0,15584.0,20430.0
3306,Routt,2002.0,2540.0,2370.0,8686.0,7296.0,4908.0,15985.0,20893.0
3307,Routt,2003.0,2541.0,2367.0,8797.0,7419.0,4908.0,16217.0,21125.0
3308,Routt,2004.0,2533.0,2355.0,8890.0,7519.0,4892.0,16400.0,21292.0
3309,Routt,2005.0,2529.0,2342.0,8970.0,7615.0,4871.0,16585.0,21456.0
3310,Routt,2006.0,2544.0,2381.0,9168.0,7796.0,4930.0,16959.0,21889.0
3311,Routt,2007.0,2601.0,2423.0,9370.0,8018.0,5019.0,17391.0,22410.0
3312,Routt,2008.0,2632.0,2471.0,9581.0,8249.0,5104.0,17830.0,22934.0
3313,Routt,2009.0,2641.0,2480.0,9773.0,8431.0,5120.0,18205.0,23325.0
3314,Routt,2010.0,2648.0,2483.0,9809.0,8499.0,5131.0,18308.0,23439.0
3315,Routt,2011.0,2644.0,2503.0,9807.0,8538.0,5146.0,18335.0,23481.0
3316,Routt,2012.0,2627.0,2511.0,9800.0,8587.0,5138.0,18392.0,23530.0
3317,Routt,2013.0,2609.0,2504.0,9806.0,8652.0,5117.0,18459.0,23576.0
3318,Routt,2014.0,2608.0,2516.0,9824.0,8706.0,5124.0,18537.0,23661.0
3319,Routt,2015.0,2626.0,2522.0,9859.0,8813.0,5149.0,18674.0,23823.0
3320,Routt,2016.0,2632.0,2537.0,9896.0,8889.0,5168.0,18783.0,23951.0
3321,Routt,2017.0,2655.0,2565.0,9961.0,8987.0,5222.0,18947.0,24169.0
3322,Routt,2018.0,2654.0,2562.0,10012.0,9089.0,5217.0,19095.0,24312.0
3323,Routt,2019.0,2647.0,2562.0,10100.0,9214.0,5206.0,19312.0,24518.0
3324,Routt,2020.0,2629.0,2568.0,10261.0,9384.0,5195.0,19641.0,24836.0
3325,Routt,2021.0,2566.0,2512.0,10236.0,9408.0,5074.0,19653.0,24727.0
3326,Routt,2022.0,2601.0,2544.0,10357.0,9569.0,5144.0,19925.0,25069.0
3327,Routt,2023.0,2650.0,2584.0,10518.0,9776.0,5230.0,20292.0,25522.0
3328,Routt,2024.0,2703.0,2643.0,10712.0,9997.0,5349.0,20708.0,26057.0
3329,Routt,2025.0,2748.0,2708.0,10920.0,10212.0,5456.0,21127.0,26583.0
3330,Routt,2026.0,2798.0,2758.0,11119.0,10445.0,5554.0,21563.0,27117.0
3331,Routt,2027.0,2852.0,2801.0,11303.0,10673.0,5655.0,21975.0,27630.0
3332,Routt,2028.0,2910.0,2842.0,11489.0,10904.0,5753.0,22385.0,28138.0
3333,Routt,2029.0,2967.0,2887.0,11671.0,11120.0,5857.0,22784.0,28641.0
3334,Routt,2030.0,3024.0,2941.0,11846.0,11329.0,5962.0,23176.0,29138.0
3335,Routt,2031.0,3080.0,2997.0,12016.0,11526.0,6078.0,23546.0,29624.0
3336,Routt,2032.0,3144.0,3060.0,12179.0,11718.0,6201.0,23903.0,30104.0
3337,Routt,2033.0,3201.0,3115.0,12346.0,11910.0,6315.0,24249.0,30564.0
3338,Routt,2034.0,3254.0,3162.0,12503.0,12095.0,6422.0,24602.0,31024.0
3339,Routt,2035.0,3291.0,3199.0,12676.0,12290.0,6489.0,24971.0,31460.0
3340,Routt,2036.0,3330.0,3240.0,12838.0,12470.0,6572.0,25317.0,31889.0
3341,Routt,2037.0,3386.0,3290.0,12980.0,12642.0,6678.0,25625.0,32303.0
3342,Routt,2038.0,3431.0,3336.0,13126.0,12811.0,6765.0,25938.0,32703.0
3343,Routt,2039.0,3479.0,3381.0,13266.0,12969.0,6858.0,26230.0,33088.0
3344,Routt,2040.0,3528.0,3423.0,13391.0,13115.0,6956.0,26505.0,33461.0
3345,Routt,2041.0,3566.0,3463.0,13518.0,13264.0,7033.0,26786.0,33819.0
3346,Routt,2042.0,3603.0,3498.0,13651.0,13411.0,7101.0,27059.0,34160.0
3347,Routt,2043.0,3635.0,3527.0,13773.0,13558.0,7162.0,27333.0,34495.0
3348,Routt,2044.0,3662.0,3551.0,13896.0,13701.0,7212.0,27597.0,34809.0
3349,Routt,2045.0,3683.0,3573.0,14012.0,13834.0,7257.0,27845.0,35102.0
3350,Routt,2046.0,3703.0,3592.0,14130.0,13963.0,7293.0,28093.0,35386.0
3351,Routt,2047.0,3716.0,3606.0,14247.0,14090.0,7324.0,28331.0,35655.0
3352,Routt,2048.0,3729.0,3617.0,14354.0,14217.0,7344.0,28565.0,35909.0
3353,Routt,2049.0,3737.0,3622.0,14461.0,14333.0,7360.0,28795.0,36155.0
3354,Routt,2050.0,3746.0,3624.0,14559.0,14452.0,7369.0,29010.0,36379.0
3355,Saguache,1990.0,824.0,707.0,1539.0,1549.0,1531.0,3088.0,4619.0
3356,Saguache,1991.0,831.0,721.0,1587.0,1596.0,1552.0,3183.0,4735.0
3357,Saguache,1992.0,831.0,725.0,1616.0,1624.0,1556.0,3240.0,4796.0
3358,Saguache,1993.0,828.0,729.0,1631.0,1643.0,1557.0,3274.0,4831.0
3359,Saguache,1994.0,836.0,742.0,1677.0,1688.0,1578.0,3365.0,4943.0
3360,Saguache,1995.0,880.0,786.0,1797.0,1810.0,1666.0,3607.0,5273.0
3361,Saguache,1996.0,895.0,805.0,1858.0,1868.0,1700.0,3726.0,5426.0
3362,Saguache,1997.0,892.0,811.0,1889.0,1900.0,1703.0,3789.0,5492.0
3363,Saguache,1998.0,893.0,819.0,1916.0,1936.0,1712.0,3852.0,5564.0
3364,Saguache,1999.0,912.0,845.0,2002.0,2013.0,1757.0,4015.0,5772.0
3365,Saguache,2000.0,933.0,870.0,2080.0,2099.0,1803.0,4179.0,5982.0
3366,Saguache,2001.0,918.0,863.0,2156.0,2144.0,1776.0,4304.0,6080.0
3367,Saguache,2002.0,905.0,869.0,2252.0,2220.0,1772.0,4472.0,6244.0
3368,Saguache,2003.0,881.0,854.0,2297.0,2250.0,1737.0,4544.0,6281.0
3369,Saguache,2004.0,856.0,833.0,2296.0,2257.0,1689.0,4553.0,6242.0
3370,Saguache,2005.0,846.0,832.0,2329.0,2276.0,1680.0,4606.0,6286.0
3371,Saguache,2006.0,823.0,809.0,2332.0,2271.0,1636.0,4606.0,6242.0
3372,Saguache,2007.0,797.0,799.0,2318.0,2247.0,1599.0,4554.0,6153.0
3373,Saguache,2008.0,782.0,790.0,2356.0,2254.0,1573.0,4608.0,6181.0
3374,Saguache,2009.0,749.0,758.0,2363.0,2261.0,1508.0,4620.0,6128.0
3375,Saguache,2010.0,739.0,759.0,2401.0,2245.0,1498.0,4646.0,6144.0
3376,Saguache,2011.0,724.0,748.0,2418.0,2264.0,1477.0,4682.0,6159.0
3377,Saguache,2012.0,726.0,736.0,2411.0,2286.0,1463.0,4695.0,6158.0
3378,Saguache,2013.0,722.0,728.0,2412.0,2305.0,1453.0,4710.0,6163.0
3379,Saguache,2014.0,711.0,719.0,2423.0,2318.0,1435.0,4739.0,6174.0
3380,Saguache,2015.0,720.0,726.0,2417.0,2322.0,1449.0,4731.0,6180.0
3381,Saguache,2016.0,731.0,741.0,2400.0,2319.0,1470.0,4720.0,6190.0
3382,Saguache,2017.0,735.0,744.0,2407.0,2325.0,1479.0,4731.0,6210.0
3383,Saguache,2018.0,739.0,752.0,2428.0,2355.0,1490.0,4782.0,6272.0
3384,Saguache,2019.0,733.0,737.0,2474.0,2413.0,1471.0,4892.0,6363.0
3385,Saguache,2020.0,728.0,732.0,2497.0,2452.0,1457.0,4952.0,6409.0
3386,Saguache,2021.0,716.0,718.0,2538.0,2496.0,1435.0,5035.0,6470.0
3387,Saguache,2022.0,719.0,712.0,2540.0,2506.0,1431.0,5048.0,6479.0
3388,Saguache,2023.0,726.0,717.0,2540.0,2518.0,1443.0,5063.0,6506.0
3389,Saguache,2024.0,733.0,714.0,2539.0,2537.0,1451.0,5071.0,6522.0
3390,Saguache,2025.0,731.0,720.0,2539.0,2542.0,1451.0,5083.0,6534.0
3391,Saguache,2026.0,723.0,719.0,2552.0,2548.0,1438.0,5101.0,6539.0
3392,Saguache,2027.0,721.0,715.0,2552.0,2562.0,1437.0,5112.0,6549.0
3393,Saguache,2028.0,729.0,710.0,2544.0,2569.0,1439.0,5120.0,6559.0
3394,Saguache,2029.0,738.0,710.0,2538.0,2582.0,1445.0,5117.0,6562.0
3395,Saguache,2030.0,742.0,714.0,2534.0,2585.0,1456.0,5117.0,6573.0
3396,Saguache,2031.0,743.0,714.0,2534.0,2587.0,1459.0,5124.0,6583.0
3397,Saguache,2032.0,747.0,717.0,2537.0,2586.0,1464.0,5126.0,6590.0
3398,Saguache,2033.0,756.0,727.0,2525.0,2590.0,1485.0,5111.0,6596.0
3399,Saguache,2034.0,758.0,730.0,2527.0,2593.0,1490.0,5126.0,6616.0
3400,Saguache,2035.0,761.0,732.0,2525.0,2600.0,1494.0,5123.0,6617.0
3401,Saguache,2036.0,766.0,738.0,2528.0,2599.0,1507.0,5120.0,6627.0
3402,Saguache,2037.0,769.0,740.0,2524.0,2600.0,1510.0,5127.0,6637.0
3403,Saguache,2038.0,782.0,757.0,2520.0,2591.0,1542.0,5107.0,6649.0
3404,Saguache,2039.0,798.0,770.0,2504.0,2586.0,1569.0,5099.0,6668.0
3405,Saguache,2040.0,807.0,775.0,2504.0,2584.0,1585.0,5094.0,6679.0
3406,Saguache,2041.0,810.0,780.0,2504.0,2592.0,1592.0,5097.0,6689.0
3407,Saguache,2042.0,813.0,782.0,2510.0,2593.0,1592.0,5100.0,6692.0
3408,Saguache,2043.0,815.0,785.0,2515.0,2599.0,1598.0,5114.0,6712.0
3409,Saguache,2044.0,818.0,785.0,2516.0,2599.0,1604.0,5119.0,6723.0
3410,Saguache,2045.0,819.0,787.0,2525.0,2605.0,1607.0,5122.0,6729.0
3411,Saguache,2046.0,821.0,789.0,2528.0,2610.0,1609.0,5137.0,6746.0
3412,Saguache,2047.0,819.0,789.0,2535.0,2612.0,1610.0,5150.0,6760.0
3413,Saguache,2048.0,821.0,789.0,2547.0,2621.0,1612.0,5160.0,6772.0
3414,Saguache,2049.0,822.0,791.0,2549.0,2624.0,1612.0,5179.0,6791.0
3415,Saguache,2050.0,822.0,792.0,2558.0,2638.0,1614.0,5195.0,6809.0
3416,San Juan,1990.0,129.0,105.0,286.0,225.0,234.0,511.0,745.0
3417,San Juan,1991.0,117.0,95.0,274.0,217.0,212.0,491.0,703.0
3418,San Juan,1992.0,92.0,77.0,227.0,179.0,169.0,406.0,575.0
3419,San Juan,1993.0,81.0,70.0,215.0,175.0,151.0,390.0,541.0
3420,San Juan,1994.0,80.0,70.0,224.0,184.0,150.0,408.0,558.0
3421,San Juan,1995.0,82.0,69.0,233.0,197.0,151.0,430.0,581.0
3422,San Juan,1996.0,79.0,68.0,237.0,207.0,147.0,444.0,591.0
3423,San Juan,1997.0,75.0,67.0,231.0,199.0,142.0,430.0,572.0
3424,San Juan,1998.0,69.0,60.0,222.0,201.0,129.0,423.0,552.0
3425,San Juan,1999.0,63.0,59.0,228.0,202.0,122.0,430.0,552.0
3426,San Juan,2000.0,63.0,59.0,245.0,207.0,122.0,452.0,574.0
3427,San Juan,2001.0,60.0,54.0,240.0,213.0,115.0,453.0,568.0
3428,San Juan,2002.0,54.0,56.0,262.0,221.0,111.0,488.0,599.0
3429,San Juan,2003.0,56.0,48.0,276.0,232.0,107.0,505.0,612.0
3430,San Juan,2004.0,59.0,54.0,289.0,236.0,111.0,523.0,634.0
3431,San Juan,2005.0,58.0,52.0,287.0,253.0,109.0,538.0,647.0
3432,San Juan,2006.0,59.0,54.0,311.0,248.0,111.0,562.0,673.0
3433,San Juan,2007.0,64.0,52.0,305.0,268.0,121.0,568.0,689.0
3434,San Juan,2008.0,63.0,59.0,327.0,251.0,124.0,576.0,700.0
3435,San Juan,2009.0,65.0,49.0,291.0,281.0,113.0,568.0,681.0
3436,San Juan,2010.0,87.0,49.0,307.0,266.0,136.0,573.0,709.0
3437,San Juan,2011.0,90.0,50.0,304.0,269.0,140.0,570.0,710.0
3438,San Juan,2012.0,89.0,47.0,303.0,270.0,136.0,566.0,702.0
3439,San Juan,2013.0,88.0,47.0,301.0,270.0,136.0,570.0,706.0
3440,San Juan,2014.0,84.0,47.0,304.0,268.0,132.0,570.0,702.0
3441,San Juan,2015.0,81.0,48.0,302.0,267.0,130.0,571.0,701.0
3442,San Juan,2016.0,80.0,48.0,301.0,268.0,128.0,569.0,697.0
3443,San Juan,2017.0,76.0,48.0,302.0,272.0,125.0,571.0,696.0
3444,San Juan,2018.0,73.0,49.0,302.0,274.0,125.0,577.0,702.0
3445,San Juan,2019.0,69.0,50.0,308.0,274.0,119.0,590.0,709.0
3446,San Juan,2020.0,67.0,49.0,308.0,276.0,116.0,590.0,706.0
3447,San Juan,2021.0,65.0,49.0,313.0,280.0,115.0,589.0,704.0
3448,San Juan,2022.0,64.0,51.0,312.0,283.0,113.0,595.0,708.0
3449,San Juan,2023.0,59.0,49.0,312.0,284.0,109.0,591.0,700.0
3450,San Juan,2024.0,59.0,49.0,312.0,281.0,105.0,588.0,693.0
3451,San Juan,2025.0,56.0,49.0,307.0,285.0,104.0,595.0,699.0
3452,San Juan,2026.0,51.0,51.0,309.0,281.0,104.0,592.0,696.0
3453,San Juan,2027.0,50.0,48.0,308.0,284.0,102.0,590.0,692.0
3454,San Juan,2028.0,50.0,46.0,306.0,283.0,99.0,589.0,688.0
3455,San Juan,2029.0,47.0,45.0,305.0,273.0,97.0,588.0,685.0
3456,San Juan,2030.0,45.0,44.0,306.0,275.0,92.0,587.0,679.0
3457,San Juan,2031.0,47.0,45.0,296.0,277.0,92.0,585.0,677.0
3458,San Juan,2032.0,47.0,47.0,296.0,282.0,94.0,574.0,668.0
3459,San Juan,2033.0,46.0,45.0,295.0,281.0,92.0,578.0,670.0
3460,San Juan,2034.0,45.0,44.0,300.0,280.0,89.0,576.0,665.0
3461,San Juan,2035.0,45.0,43.0,296.0,279.0,90.0,575.0,665.0
3462,San Juan,2036.0,43.0,42.0,294.0,279.0,89.0,574.0,663.0
3463,San Juan,2037.0,44.0,43.0,293.0,276.0,92.0,570.0,662.0
3464,San Juan,2038.0,45.0,44.0,288.0,274.0,97.0,564.0,661.0
3465,San Juan,2039.0,47.0,45.0,287.0,275.0,101.0,558.0,659.0
3466,San Juan,2040.0,49.0,46.0,285.0,275.0,100.0,563.0,663.0
3467,San Juan,2041.0,50.0,48.0,282.0,273.0,100.0,568.0,668.0
3468,San Juan,2042.0,51.0,49.0,286.0,274.0,101.0,568.0,669.0
3469,San Juan,2043.0,51.0,50.0,288.0,279.0,102.0,569.0,671.0
3470,San Juan,2044.0,51.0,50.0,287.0,281.0,104.0,569.0,673.0
3471,San Juan,2045.0,52.0,50.0,288.0,283.0,104.0,571.0,675.0
3472,San Juan,2046.0,52.0,50.0,291.0,284.0,104.0,574.0,678.0
3473,San Juan,2047.0,52.0,51.0,291.0,286.0,104.0,574.0,678.0
3474,San Juan,2048.0,53.0,51.0,291.0,282.0,106.0,576.0,682.0
3475,San Juan,2049.0,53.0,51.0,294.0,285.0,107.0,571.0,678.0
3476,San Juan,2050.0,53.0,51.0,297.0,286.0,109.0,583.0,692.0
3477,San Miguel,1990.0,441.0,437.0,1542.0,1303.0,878.0,2845.0,3723.0
3478,San Miguel,1991.0,475.0,469.0,1730.0,1450.0,944.0,3180.0,4124.0
3479,San Miguel,1992.0,515.0,506.0,1930.0,1612.0,1021.0,3542.0,4563.0
3480,San Miguel,1993.0,534.0,532.0,2081.0,1722.0,1066.0,3803.0,4869.0
3481,San Miguel,1994.0,571.0,567.0,2288.0,1882.0,1138.0,4170.0,5308.0
3482,San Miguel,1995.0,576.0,574.0,2392.0,1947.0,1150.0,4339.0,5489.0
3483,San Miguel,1996.0,593.0,592.0,2548.0,2065.0,1185.0,4613.0,5798.0
3484,San Miguel,1997.0,595.0,593.0,2639.0,2125.0,1188.0,4764.0,5952.0
3485,San Miguel,1998.0,625.0,629.0,2888.0,2310.0,1254.0,5198.0,6452.0
3486,San Miguel,1999.0,618.0,624.0,2947.0,2342.0,1242.0,5289.0,6531.0
3487,San Miguel,2000.0,609.0,613.0,3011.0,2381.0,1222.0,5392.0,6614.0
3488,San Miguel,2001.0,638.0,647.0,3138.0,2481.0,1283.0,5618.0,6901.0
3489,San Miguel,2002.0,648.0,656.0,3208.0,2525.0,1304.0,5736.0,7040.0
3490,San Miguel,2003.0,639.0,651.0,3203.0,2514.0,1292.0,5721.0,7013.0
3491,San Miguel,2004.0,643.0,642.0,3211.0,2535.0,1283.0,5741.0,7024.0
3492,San Miguel,2005.0,656.0,642.0,3194.0,2550.0,1298.0,5747.0,7045.0
3493,San Miguel,2006.0,669.0,645.0,3190.0,2555.0,1313.0,5744.0,7057.0
3494,San Miguel,2007.0,712.0,681.0,3257.0,2632.0,1395.0,5881.0,7276.0
3495,San Miguel,2008.0,730.0,697.0,3239.0,2638.0,1428.0,5878.0,7306.0
3496,San Miguel,2009.0,741.0,708.0,3221.0,2597.0,1447.0,5824.0,7271.0
3497,San Miguel,2010.0,778.0,726.0,3211.0,2641.0,1504.0,5852.0,7356.0
3498,San Miguel,2011.0,809.0,769.0,3238.0,2679.0,1578.0,5908.0,7486.0
3499,San Miguel,2012.0,823.0,800.0,3256.0,2711.0,1620.0,5953.0,7573.0
3500,San Miguel,2013.0,841.0,808.0,3234.0,2723.0,1652.0,5960.0,7612.0
3501,San Miguel,2014.0,860.0,820.0,3265.0,2781.0,1684.0,6046.0,7730.0
3502,San Miguel,2015.0,869.0,836.0,3297.0,2827.0,1702.0,6121.0,7823.0
3503,San Miguel,2016.0,895.0,856.0,3352.0,2897.0,1754.0,6250.0,8004.0
3504,San Miguel,2017.0,894.0,856.0,3349.0,2919.0,1748.0,6265.0,8013.0
3505,San Miguel,2018.0,901.0,861.0,3403.0,2985.0,1760.0,6394.0,8154.0
3506,San Miguel,2019.0,893.0,853.0,3383.0,2995.0,1746.0,6380.0,8126.0
3507,San Miguel,2020.0,873.0,841.0,3372.0,2990.0,1711.0,6352.0,8063.0
3508,San Miguel,2021.0,860.0,827.0,3376.0,3011.0,1686.0,6393.0,8079.0
3509,San Miguel,2022.0,874.0,839.0,3413.0,3061.0,1714.0,6480.0,8194.0
3510,San Miguel,2023.0,893.0,857.0,3483.0,3144.0,1747.0,6619.0,8366.0
3511,San Miguel,2024.0,914.0,874.0,3531.0,3221.0,1790.0,6749.0,8539.0
3512,San Miguel,2025.0,933.0,887.0,3600.0,3293.0,1823.0,6895.0,8718.0
3513,San Miguel,2026.0,939.0,894.0,3672.0,3375.0,1836.0,7051.0,8887.0
3514,San Miguel,2027.0,948.0,910.0,3749.0,3450.0,1855.0,7199.0,9054.0
3515,San Miguel,2028.0,951.0,924.0,3816.0,3531.0,1875.0,7345.0,9220.0
3516,San Miguel,2029.0,972.0,944.0,3876.0,3592.0,1912.0,7472.0,9384.0
3517,San Miguel,2030.0,985.0,956.0,3938.0,3664.0,1943.0,7611.0,9554.0
3518,San Miguel,2031.0,1005.0,974.0,3999.0,3737.0,1981.0,7732.0,9713.0
3519,San Miguel,2032.0,1020.0,995.0,4061.0,3797.0,2016.0,7849.0,9865.0
3520,San Miguel,2033.0,1044.0,1015.0,4107.0,3859.0,2051.0,7970.0,10021.0
3521,San Miguel,2034.0,1060.0,1029.0,4159.0,3919.0,2090.0,8078.0,10168.0
3522,San Miguel,2035.0,1078.0,1046.0,4211.0,3973.0,2123.0,8192.0,10315.0
3523,San Miguel,2036.0,1096.0,1063.0,4254.0,4030.0,2156.0,8288.0,10444.0
3524,San Miguel,2037.0,1120.0,1086.0,4295.0,4072.0,2203.0,8367.0,10570.0
3525,San Miguel,2038.0,1137.0,1102.0,4329.0,4123.0,2239.0,8452.0,10691.0
3526,San Miguel,2039.0,1156.0,1119.0,4369.0,4161.0,2279.0,8530.0,10809.0
3527,San Miguel,2040.0,1174.0,1138.0,4401.0,4202.0,2312.0,8602.0,10914.0
3528,San Miguel,2041.0,1185.0,1150.0,4431.0,4246.0,2333.0,8683.0,11016.0
3529,San Miguel,2042.0,1193.0,1156.0,4470.0,4288.0,2352.0,8757.0,11109.0
3530,San Miguel,2043.0,1202.0,1162.0,4503.0,4330.0,2365.0,8830.0,11195.0
3531,San Miguel,2044.0,1208.0,1170.0,4528.0,4360.0,2376.0,8897.0,11273.0
3532,San Miguel,2045.0,1212.0,1172.0,4559.0,4394.0,2385.0,8953.0,11338.0
3533,San Miguel,2046.0,1214.0,1173.0,4583.0,4423.0,2390.0,9007.0,11397.0
3534,San Miguel,2047.0,1217.0,1174.0,4606.0,4454.0,2390.0,9066.0,11456.0
3535,San Miguel,2048.0,1214.0,1173.0,4628.0,4485.0,2393.0,9111.0,11504.0
3536,San Miguel,2049.0,1214.0,1171.0,4652.0,4508.0,2387.0,9159.0,11546.0
